results_id,results_name,results_image,results_types,results_styles,results_latitude,results_longitude,results_isSpecialPin,results_rating,results_priceClass,results_address,results_city,results_hasOffer,results_distance,results_isClubMember,results_slug,results_HasReservation,totalResults,page,totalPages,data,url,update_date
1a9b5d0f-a573-40d4-a367-07ccadfa5b27,لیز,https://2.fidilio.com/storage/Images/thumbs/dc2994ac-b950-401d-9b98-74fde9b2af71.jpg,[1],['آسیایی'],35.7465439,51.4041138,False,6.099999904632568,2.0,بزرگراه کردستان ،برج های asp،واحد تجاری 31,تهران,False,5.3 km,False,lees,False,3088,0,1,Radius=15000&SortBy=1&latitude=35.7&longitude=51.4167&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/lees,2023-02-01 19:51:10.779067
608a61b7-0588-4e2d-8c56-52e536d8a30c,رمان (ساری),https://2.fidilio.com/storage/Images/thumbs/a8648411-c800-4d48-a393-0e710e61c7a7.jpg,[2],['کافه'],36.5603867,53.079628,False,0.0,2.0,خیابان سلمان فارسی، بین میدان اول و دوم ,ساری,False,2.1 km,False,roman_sari,False,11,0,1,Radius=15000&SortBy=1&latitude=36.5504&longitude=53.1&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/roman_sari,2023-02-03 06:25:37.031342
fbedad3c-ecfa-4ac6-91b4-381ffdac8698,تراس,https://2.fidilio.com/storage/images/Thumbs/58153aa1-6c7b-4405-8a1f-b3fa3e996fa7.jpg,"[1, 2]","['فرنگی', 'ایرانی', 'کافه']",36.613903,52.197,False,6.900000095367432,2.0,كيلومتر ٧ جاده نور،مجتمع بولينگ غزال،طبقه آخر,خشت سر,False,6.2 km,False,teras,False,13,0,1,Radius=15000&SortBy=1&latitude=36.6319&longitude=52.2629&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/teras,2023-02-03 06:25:37.031342
0a73f158-adbf-4e10-a61c-12e8ae483ff6,مجموعه گردشگری باغ نارنج,https://2.fidilio.com/storage/Images/thumbs/e1732493-994c-4780-9405-5bc2c80d270f.jpg,[1],['ایرانی'],35.70665,51.4857979,False,0.0,2.0,سی متری نیروهوایی،انتهای بن بست حصیبی,تهران,False,13.3 km,False,narenj_garden,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/narenj_garden,2023-02-03 06:25:37.031342
3d3b494c-240a-4514-9ed8-f47dc6df5e99,پارلو,https://2.fidilio.com/storage/Images/thumbs/8ee6206c-2753-4714-8ace-e71c884a1037.jpg,[1],['فست فود'],35.706604,51.485714,False,8.100000381469727,2.0,"سـی متری نیرو هوایی، انتهای کوچه حـصیبی
",تهران,False,13.2 km,False,parlo2,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/parlo2,2023-02-03 06:25:37.031342
8b79cbe9-d3c0-4559-8139-412e97b6d368,نارا,https://2.fidilio.com/storage/Images/thumbs/3688b340-6943-4b74-9b60-ce1900afeb64.jpg,[2],['کافه'],35.7055359,51.39056,False,0.0,2.0,"میدان انقلاب، کارگر شمالی، بالاتر از نصرت، پلاک 1531
",تهران,False,13.2 km,False,nara,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/nara,2023-02-03 06:25:37.031342
960621a9-650f-4d03-8900-54a6ffed5910,کلانا,https://2.fidilio.com/storage/Images/thumbs/36d69254-c712-4361-918c-89b4a67f0871.jpg,[2],['کافه'],35.70551,51.39059,False,7.6,2.0,خیابان کارگر شمالی، نبش نصرت، پلاک ۱۵۲۵,تهران,False,13.2 km,False,cluna,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/cluna,2023-02-03 06:25:37.031342
73792de5-8020-4cf1-9324-a40e75fb35f9,هیزمیکس (مفتح),https://2.fidilio.com/storage/Images/thumbs/8031e259-adeb-4522-840c-8045743dc0b7.jpg,[1],['برگر'],35.7120628,51.42678,False,0.0,2.0,مفتح جنوبی، ورکش، شماره 17/3,تهران,False,13.2 km,False,hizomix_mofateh,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/hizomix_mofateh,2023-02-03 06:25:37.031342
6e13e4e4-82bc-44a7-b581-c9b061d6601c,لتو,https://2.fidilio.com/storage/Images/thumbs/362d2101-940c-4c88-b426-d5168efcd735.jpg,[2],['کافه'],35.7120934,51.426693,False,7.0,2.0,بهار شمالي، خيابان وركش، نرسيده به كوچه سياسي، لتوكافه,تهران,False,13.3 km,False,leto,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/leto,2023-02-03 06:25:37.031342
2154b928-3ed6-4194-a2ff-f923878e0749,موزه گربه  ایرانی,https://2.fidilio.com/storage/Images/thumbs/50c39933-ad96-4d55-81a0-3228554d563c.jpg,[2],['کافه'],35.7075462,51.3981476,False,7.699999809265137,2.0,"بلوارکشاورز،خ وصال، نرسیده به ایتالیا، بن‌بست مریم
",تهران,False,13.2 km,False,persiancatmuseum,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/persiancatmuseum,2023-02-03 06:25:37.031342
8811e424-ef12-46bb-a722-dd0c4636a96b,سیکا,https://2.fidilio.com/storage/images/thumbs/8811e424-ef12-46bb-a722-dd0c4636a96b_1.jpg,[1],['فست فود'],35.7069626,51.39588,False,6.300000190734863,2.0,بلوار کشاورز،روبروی پارک لاله، نبش خیابان قدس،پلاک 222,تهران,False,13.2 km,False,sika,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/sika,2023-02-03 06:25:37.031342
3799109f-f836-4e2f-84df-79a184e06484,نصرت,https://2.fidilio.com/storage/Images/thumbs/c8c8d36a-ba20-44a7-9772-1006c2db4ce1.jpg,[1],"['کبابی', 'ایرانی']",35.70534,51.39002,False,8.100000381469727,2.0,کارگر شمالی، قبل از بلوار کشاورز ، خیابان نصرت,تهران,False,13.2 km,False,nosrat_restaurant,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/nosrat_restaurant,2023-02-03 06:25:37.031342
70f7c5c5-d655-4cb6-9297-6fc73a1b21dc,کلانا (فیروزه),https://2.fidilio.com/storage/Images/thumbs/29d7db9e-b24c-4e1e-9413-ee4c298e084f.jpg,[2],['کافه'],35.7093239,51.4066277,False,6.699999809265137,2.0, نرسیده به میدان ولیعصر، نبش خیابان فیروزه,تهران,False,13.2 km,False,cluna_firoze,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/cluna_firoze,2023-02-03 06:25:37.031342
51d9c5b3-1997-4778-b19c-9e2492233d0c,فلوره,https://2.fidilio.com/storage/Images/thumbs/20bd37ae-ef98-436a-9e6d-a021a695c046.jpg,"[1, 2]","['فست فود', 'کافه']",35.7092438,51.406395,False,0.0,2.0,خیابان ولیعصر، پایین تر از میدان ولیعصر، نبش بن بست صدف,تهران,False,13.2 km,False,feloreh,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/feloreh,2023-02-03 06:25:37.031342
9df3e628-f0da-4118-94c1-f0796a053f19,وانتد,https://2.fidilio.com/storage/Images/thumbs/2d974531-2dba-4633-98e5-0cc07e2ced04.jpg,"[1, 2]","['فست فود', 'کافه']",35.7119942,51.42699,False,0.0,2.0,"خیابان بهار شمالی٫خیابان ورکش٫پلاک۱۷/۱
",تهران,False,13.2 km,False,wantedfastfood,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/wantedfastfood,2023-02-03 06:25:37.031342
44646e88-9121-49d0-84ea-3871d71b5a5f,ناک,https://2.fidilio.com/storage/Images/thumbs/02ba8c62-e789-4722-9699-ed4b662a8b77.jpg,[2],['کافه'],35.71216,51.4264336,False,8.100000381469727,2.0,"هفت تیر، مفتح جنوبی، ورکش، نبش سیاسی پلاک ۱۷/۷
",تهران,False,13.3 km,False,nuck,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/nuck,2023-02-03 06:25:37.031342
7b2f4293-174a-4936-bac4-db0c4a517118,سسنیک,https://2.fidilio.com/storage/Images/thumbs/4a4b29ed-1a17-425d-ac56-6a26052c21a0.jpg,"[1, 2]","['فست فود', 'کافه']",35.7092857,51.4066238,False,0.0,2.0,خیابان‌ولیعصر، نرسیده به میدان ولیعصر، نبش خیابان فیروزه ,تهران,False,13.2 km,False,sesenik,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/sesenik,2023-02-03 06:25:37.031342
0b166b58-1c6b-4014-8038-db681b7c3431,سیلک,https://2.fidilio.com/storage/Images/thumbs/585e97fe-360d-4a63-ab8b-7211e9faadef.jpg,[2],['کافه'],35.70537,51.390583,False,8.1,2.0,میدان انقلاب، کارگر شمالی، نبش نصرت ، پلاک ۱۵۱۹,تهران,False,13.2 km,False,silk_enghelab,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/silk_enghelab,2023-02-03 06:25:37.031342
4ff657a2-24bf-4ef1-b025-8a5377f9048f,سورنا,https://2.fidilio.com/storage/images/Thumbs/f618fb5b-99a5-4fae-bf91-f9fb4102223f.jpg,[2],['کافه'],35.70727,51.39775,False,8.100000381469727,2.0,"بلوار کشاورز ، خیابان وصال شیرازی ، 
نرسیده به ایتالیا ، پلاک ۵۸
",تهران,False,13.2 km,False,surena_cafe,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/surena_cafe,2023-02-03 06:25:37.031342
257724a3-7c53-5413-d82e-2c4d5850d820,لئون 1960 (آبان جنوبی),https://2.fidilio.com/storage/images/thumbs/257724a3-7c53-5413-d82e-2c4d5850d820_0.jpg,[1],['فرنگی'],35.710125,51.4129524,False,7.599999904632568,3.0,خیابان کریمخان زند، خیابان آبان جنوبی، نبش کوچه ورشو,تهران,False,13.2 km,False,leon1960,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/leon1960,2023-02-03 06:25:37.031342
722dcf64-3a35-4779-983e-9678b2d60b32,حوض کاشی,https://2.fidilio.com/storage/Images/thumbs/f87bad1c-f74c-4044-9d2e-2f1a1cee84cd.jpg,[2],['کافه'],35.7111473,51.42126,False,0.0,2.0,"خیابان ایرانشهر، خیابان بهشهر، پلاک ۹
",تهران,False,13.2 km,False,hozekashi,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/hozekashi,2023-02-03 06:25:37.031342
d9d7c3b3-3eda-4454-9a04-40cd51a6c23d,لورکا,https://2.fidilio.com/storage/images/Thumbs/f1ded64d-ca59-428f-b783-ecf68573338a.jpg,[2],['کافه'],35.7074242,51.399456,False,5.300000190734863,2.0,بلوار کشاورز، خیابان نادری، نبش خیابان ایتالیا،پلاک6,تهران,False,13.2 km,False,lorca,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/lorca,2023-02-03 06:25:37.031342
10fbafe9-f464-406d-814b-28bac332be1f,قهوه خیابان ایتالیا (پیانسا),https://2.fidilio.com,[2],['کافه'],35.7079735,51.40169,False,6.800000190734863,2.0,"‎خیابان ایتالیا،پلاک‌۳۸
",تهران,False,13.2 km,False,piansa,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/piansa,2023-02-03 06:25:37.031342
f16001bf-f016-4385-9801-6214b87ccee9,آنسو,https://2.fidilio.com/storage/Images/thumbs/f890d635-8ecf-4db2-9544-b411986a2581.jpg,[2],['کافه'],35.71021,51.4142952,False,9.100000381469727,2.0,خیابان نجات الهی (خیابان ویلا)،خیابان ورشو،پلاک 11،زنگ یک,تهران,False,13.2 km,False,anso,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/anso,2023-02-03 06:25:37.031342
9d8c5faa-aba5-46f5-9208-ac6f2b5bafa3,عمارت دیباچه,https://2.fidilio.com/storage/Images/thumbs/67c3111f-3c65-480e-b596-d011bb25e820.jpg,"[1, 2]","['فرنگی', 'ایرانی', 'کافه']",35.70745,51.3996,False,5.800000190734863,2.0,"بلوار کشاورز،خیابان نادری تقاطع ایتالیا
",تهران,False,13.2 km,False,dibacheh_mansion,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/dibacheh_mansion,2023-02-03 06:25:37.031342
88f89725-dff5-4bb6-968d-452ed9f9f607,دوپیو,https://2.fidilio.com/storage/Images/thumbs/f62e8522-bbe2-4efc-bac3-fc665df496aa.jpg,[1],['فست فود'],35.68484,51.347065,False,3.799999952316284,2.0,خیابان استاد معین،خیابان بدرالزمان قریب،گذر اجتماعی,تهران,False,13.2 km,False,doppio_food,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/doppio_food,2023-02-03 06:25:37.031342
9a853c77-4834-4d6a-9f1f-172545ef13da,پیتزا سورن,https://2.fidilio.com/storage/images/thumbs/9a853c77-4834-4d6a-9f1f-172545ef13da_0.jpg,[1],"['پیتزایی', 'فست فود']",35.7102127,51.4148865,False,8.399999618530273,1.0,خیابان نجات اللهی(ویلا)، نبش خیابان ورشو، پلاک 1,تهران,False,13.2 km,False,suren-pizza,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/suren-pizza,2023-02-03 06:25:37.031342
717e212c-2993-4cb2-a5ca-e216a597b4fc,ضیافت,https://2.fidilio.com/storage/images/Thumbs/93b8f610-0e1f-4e27-9f42-8f294f9988c6.jpg,[1],['ایرانی'],35.711937,51.4375038,False,8.300000190734863,2.0,خيابان شريعتى، پايين تر از بهار شيراز، روبروى خيابان خداپرست,تهران,False,13.2 km,False,ziafat_kababi,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/ziafat_kababi,2023-02-03 06:25:37.031342
3286b9d9-328a-125a-b3a7-23b8df8a8a76,هایدا(آزادی_ نواب),https://2.fidilio.com/storage/images/thumbs/3286b9d9-328a-125a-b3a7-23b8df8a8a76_0.jpg,[1],['ساندویچی'],35.7005463,51.37763,False,5.5,2.0,خیابان آزادی،ابتدای نواب,تهران,False,13.2 km,False,haidajonoob,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/haidajonoob,2023-02-03 06:25:37.031342
994cc03a-fe38-48fd-a5a5-26c878202657,تاریخ,https://2.fidilio.com/storage/Images/thumbs/fa188208-29a6-4b9c-b47e-750d41dd5686.jpg,[2],['کافه'],35.70759,51.39877,False,6.699999809265137,2.0,وصال شیرازی، نرسیده به بلوارکشاورز، بالاتر از ایتالیا، کوچه مریم، کاشی۵,تهران,False,13.2 km,False,tarikh,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/tarikh,2023-02-03 06:25:37.031342
cc6c1c4b-c61f-475a-ab4b-b6ae60f04ad0,لوزان,https://2.fidilio.com/storage/Images/thumbs/7cc0b863-f2bc-4c7c-a708-26ed5a1baf78.jpg,[2],['کافه'],35.71008,51.415863,False,8.100000381469727,2.0,خیابان سپهبد قرنی، خیابان شاداب، پلاک ۵۲، جنب هتل قدس,تهران,False,13.2 km,False,lozan,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/lozan,2023-02-03 06:25:37.031342
f8b9b886-f664-492a-af33-074f7b0e1094,گراس,https://2.fidilio.com/storage/Images/thumbs/57f50c98-505a-44f9-809a-f75e138ff1a0.jpg,[1],"['فست فود', 'ترکیه\u200cای']",35.7067757,51.4856644,False,0.0,2.0,خیابان سی متری نیروی هوایی، روبروی پمپ بنزین، کوچه حصیبی، مجتمع باغ نارنج,تهران,False,13.3 km,False,garaslifestyle,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/garaslifestyle,2023-02-03 06:25:37.031342
d0af7cc6-bfcf-4b47-b752-1a2342d7f544,سه گاه,https://2.fidilio.com/storage/Images/thumbs/aff4f2d6-cf8e-491c-990b-f974a2588c2e.jpg,[2],['کافه'],35.70565,51.3903847,False,8.399999618530273,2.0,میدان انقلاب، کارگرشمالی، بعد از چهار‌راه نصرت، نبش بن‌بست مهناز,تهران,False,13.3 km,False,segah,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/segah,2023-02-03 06:25:37.031342
6de0f442-7942-4eea-addb-c0289a532946,آن,https://2.fidilio.com/storage/images/thumbs/6de0f442-7942-4eea-addb-c0289a532946_0.jpg,[2],['کافه'],35.71059,51.40589,False,7.5,2.0,میدان ولیعصر، جنب سینما قدس، انتهای کوچه مینو، ساختمان 105، طبقه همکاف، واحد 3,تهران,False,13.4 km,False,un,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/un,2023-02-03 06:25:37.031342
98ccda92-3348-4d99-afaa-e20aeae654a8,ویس لند,https://2.fidilio.com/storage/images/Thumbs/cc7cdb9d-6a2c-4cab-9ee0-df0a999a470b.jpg,[1],['فست فود'],35.7076378,51.3939476,False,5.900000095367432,2.0, بلوار کشاورز،بین ۱۶ آذر و قدس، پلاک ۲۵۸,تهران,False,13.4 km,False,visland,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/visland,2023-02-03 06:25:37.031342
17e496ed-ec5b-4bb5-9c60-7450d20967d6,خروج,https://2.fidilio.com/storage/Images/thumbs/f479d331-0d20-47cc-8bdd-986e2585cda1.jpg,[2],['کافه'],35.70991,51.4037552,False,7.800000190734863,1.0,بلوار کشاورز، خیابان فلسطین، کوچه حجت‌دوست، پلاک ۳,تهران,False,13.4 km,False,exit,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/exit,2023-02-03 06:25:37.031342
e7b4b4b7-bc23-450d-9553-8eaa67880fb8,هانی بال,https://2.fidilio.com/storage/images/Thumbs/eaeeef14-5373-485c-aeda-8a6d0fcb15b6.jpg,[4],['شیرینی فروشی'],35.70669,51.390583,False,6.699999809265137,2.0,خیابان کارگر شمالی،نرسیده به بلوار کشاورز،پلاک ۱۵۴۵,تهران,False,13.4 km,False,honey_ball,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/honey_ball,2023-02-03 06:25:37.031342
c4a8c5f8-e007-414f-a82e-e796da518faa,آی من,https://2.fidilio.com/storage/Images/thumbs/0277f4cd-406d-4c18-bc74-03f12fcf4c23.jpg,[2],['کافه'],35.70692,51.39163,False,5.900000095367432,2.0,بلوار کشاورز، ابتدای خیابان ۱۶ آذر,تهران,False,13.4 km,False,iman,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/iman,2023-02-03 06:25:37.031342
314aa0e5-62c8-4baa-8a17-82caa5346e48,آهون,https://2.fidilio.com/storage/images/Thumbs/93c0ed5c-9a26-4072-b85b-7218b03d4695.jpg,"[1, 2]","['فرنگی', 'ایرانی', 'کافه']",35.71004,51.4045067,False,7.699999809265137,2.0, بلوار کشاورز، فلسطین جنوبی، نبش کوچه ذاکری,تهران,False,13.4 km,False,ahoon,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/ahoon,2023-02-03 06:25:37.031342
ba9bea89-f1ce-429c-b929-1869bdb93305,دیزی سرای طهران تهران,https://2.fidilio.com/storage/Images/thumbs/ec71e514-9721-4989-a177-2756c477f080.jpg,[1],['ایرانی'],35.7116928,51.41371,False,8.199999809265137,2.0,خیابان کریمخان، خیابان عضدی(آبان جنوبی)، خیابان سپند غربی، جنب تماشاخانه سپند،پلاک۶۹/۳,تهران,False,13.4 km,False,tehran_tehran,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/tehran_tehran,2023-02-03 06:25:37.031342
99a781bc-2eae-45fc-b05c-6b9664fd8400,اینجا برگر,https://2.fidilio.com/storage/Images/thumbs/9ff7798c-528d-404d-8f05-2637d2e32707.jpg,[1],['برگر'],35.71139,51.4117928,False,8.699999809265137,2.0,کریمخان، خیابان حافظ، نرسیده به پل‌ اول حافظ، جنب بن بست نور,تهران,False,13.4 km,False,inja_burger,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/inja_burger,2023-02-03 06:25:37.031342
def4936a-d51c-470a-bb92-0abb76948ed8,بولوار 126,https://2.fidilio.com/storage/Images/thumbs/9216520d-6ad5-451a-8fe1-bade52f8528b.jpg,[1],"['فرنگی', 'غذای دریایی', 'ایرانی']",35.707634,51.3942261,False,0.0,2.0,بلوار کشاورز، بین خیابان فلسطین و نادری، هتل اسپیناس خلیج فارس,تهران,False,13.4 km,False,boulevard_126,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/boulevard_126,2023-02-03 06:25:37.031342
0a39ea8f-1b33-454a-bb73-914a43c80a56,باور,https://2.fidilio.com/storage/Images/thumbs/d9aa1406-bddc-49c6-89d1-3ffed2a26826.jpg,[2],['کافه'],35.71146,51.413662,False,0.0,2.0,"خيابان كريمخان خيابان عضدى ( آبان )جنوبي خيابان شهيد جعفر شهرى تماشاخانه سپند
",تهران,False,13.3 km,False,cafe_bavar,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/cafe_bavar,2023-02-03 06:25:37.031342
d2b8fb63-1cae-40c2-952a-64769f5e9187,چای (هفت تیر),https://2.fidilio.com/storage/Images/thumbs/ad87f7ac-14d1-4aa8-8ca9-fa026de03121.jpg,[2],['کافه'],35.71243,51.42207,False,5.300000190734863,2.0,"کریمخان‌زند، خردمند جنوبی، بن‌بست وحدتی‌منش،پلاک ۲
",تهران,False,13.3 km,False,cafe_chaai,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/cafe_chaai,2023-02-03 06:25:37.031342
51567245-efe2-49f4-8514-310400302d41,ناتور,https://2.fidilio.com/storage/Images/thumbs/e1291dc2-2d1d-42d4-959c-f0b5cf71bda6.jpg,[2],[],35.711277,51.4126854,False,0.0,2.0,کریم خان زند، خیابان آبان جنوبی، پلاک 38، طبقه همکف  ,تهران,False,13.3 km,False,natur,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/natur,2023-02-03 06:25:37.031342
04d6b506-8abf-468a-b63a-085c69c9a902,سینت,https://2.fidilio.com/storage/Images/thumbs/f64b60cc-fc3a-4cf6-9eb1-76249c5f73e7.jpg,[2],['کافه'],35.7067757,51.48566,False,0.0,2.0,سی متری نیرو هوایی، باغ نارنج,تهران,False,13.3 km,False,synth,False,913,0,1,Radius=15000&SortBy=1&latitude=35.5935&longitude=51.44&PageSize=1000&PageNumber=0&firstObjectLatEnabled=true&query=&isSpecialList=false,https://fidilio.com/restaurants/synth,2023-02-03 06:25:37.031342
